sku,nombre_producto,Descripciones,nombre_variante,grupo_variante,presentacion,color,categoria,subcategoria,precio_cop,stock,gestionar_stock,peso_kg,codigo_industrial,url_slug,imagen_principal,galeria_imagenes,usos,caracteristicas,modo_empleo,aplicacion_faq,pre_tratamiento,ficha_tecnica_url,ghs_pictogramas,precauciones_h,consejos_prudencia_p,estado
AU-BP-750,BASE PRIMER EVA,,BASE PRIMER EVA 750cc,AU-BP,750cc,,Calzado,Auxiliares,,0,1,,331050309,base-primer-eva-750cc,products/base-primer-eva/750-01.jpg,products/base-primer-eva/750-02.jpg|products/base-primer-eva/750-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Mejora la adherencia Unión más durable Alta penetración Activa superficies EVA,"Preparar: Mezclar con 3% de vulcanizante y usar en 24 h. Cardar la EVA, limpiar con solvente y dejar secar ( $\\approx$  10 min). 2. Aplicar: Aplicar capa uniforme de primer sobre la superficie. 3. Secado: Dejar secar mínimo 20 min. 4. Unir: Aplicar adhesivo y realizar el pegado.",,,,GHS02|GHS07|GHS08,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar daños en órganos por exposición prolong,"P201: Solicitar instrucciones antes de usar. P210: Mantener alejado de calor, chispas o llamas. P260: No respirar vapores. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P302+P352: En caso de contacto con ",1
AU-BP-036,BASE PRIMER EVA,,BASE PRIMER EVA 3.6L,AU-BP,3.6L,,Calzado,Auxiliares,,0,1,,331050118,base-primer-eva-3-6l,products/base-primer-eva/036-01.jpg,products/base-primer-eva/036-02.jpg|products/base-primer-eva/036-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Mejora la adherencia Unión más durable Alta penetración Activa superficies EVA,"Preparar: Mezclar con 3% de vulcanizante y usar en 24 h. Cardar la EVA, limpiar con solvente y dejar secar ( $\\approx$  10 min). 2. Aplicar: Aplicar capa uniforme de primer sobre la superficie. 3. Secado: Dejar secar mínimo 20 min. 4. Unir: Aplicar adhesivo y realizar el pegado.",,,,GHS02|GHS07|GHS08,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar daños en órganos por exposición prolong,"P201: Solicitar instrucciones antes de usar. P210: Mantener alejado de calor, chispas o llamas. P260: No respirar vapores. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P302+P352: En caso de contacto con ",1
AU-BP-045,BASE PRIMER EVA,,BASE PRIMER EVA 4.5 Gal,AU-BP,4.5 Gal,,Calzado,Auxiliares,,0,1,,331050127,base-primer-eva-4-5-gal,products/base-primer-eva/045-01.jpg,products/base-primer-eva/045-02.jpg|products/base-primer-eva/045-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Mejora la adherencia Unión más durable Alta penetración Activa superficies EVA,"Preparar: Mezclar con 3% de vulcanizante y usar en 24 h. Cardar la EVA, limpiar con solvente y dejar secar ( $\\approx$  10 min). 2. Aplicar: Aplicar capa uniforme de primer sobre la superficie. 3. Secado: Dejar secar mínimo 20 min. 4. Unir: Aplicar adhesivo y realizar el pegado.",,,,GHS02|GHS07|GHS08,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar daños en órganos por exposición prolong,"P201: Solicitar instrucciones antes de usar. P210: Mantener alejado de calor, chispas o llamas. P260: No respirar vapores. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P302+P352: En caso de contacto con ",1
CO-MG-045,MONTAGRASS TACK,,MONTAGRASS TACK 4.5 Gal,CO-MG,4.5 Gal,,calzado,Marroquinería,,0,1,,1111170127,montagrass-tack-4-5-gal,products/montagrass-tack/045-01.jpg,products/montagrass-tack/045-02.jpg|products/montagrass-tack/045-03.jpg,ADHESIVO DE CONTACTO PARA CUEROS GRASOS,Uso industrial continuo Ideal para cueros grasos Amplio tiempo abierto (10-60 min) Alta resistencia final,"Preparar: Superficies limpias, secas y sin grasa",,,,,,,
CO-MG-530,MONTAGRASS TACK,,MONTAGRASS TACK 53 Gal,CO-MG,53 Gal,,calzado,Marroquinería,,0,1,,1111170152,montagrass-tack-53-gal,products/montagrass-tack/530-01.jpg,products/montagrass-tack/530-02.jpg|products/montagrass-tack/530-03.jpg,ADHESIVO DE CONTACTO PARA CUEROS GRASOS,Uso industrial continuo Ideal para cueros grasos Amplio tiempo abierto (10-60 min) Alta resistencia final,"Preparar: Superficies limpias, secas y sin grasa",,,,,,,
AU-LV-750,LAVADOR SUPER,,LAVADOR SUPER 750cc,AU-LV,750cc,,calzado,Auxiliares,,0,1,,331210309,lavador-super-750cc,products/lavador-super/750-01.jpg,products/lavador-super/750-02.jpg|products/lavador-super/750-03.jpg,LIMPIADOR PARA CAPELLADAS DE CUERO,No daña el acabado Limpieza profunda Alto poder desengrasante Remueve adhesivos y grasas,"Preparar: Usar paño de algodón limpio y sin pelusa. 2. Aplicar: Aplicar el producto uniformemente sobre la superficie. 3. Secado: Frotar con ligera presión en zonas con adhesivo, grasa o tinta. 4. Unir: Dejar evaporar antes de continuar el proceso.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para organismos acuáticos con efectos duraderos.,"P210: Mantener alejado de calor o chispas. P243: Evitar descargas electrostáticas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar v",1
AU-LV-003,LAVADOR SUPER,,LAVADOR SUPER 3L,AU-LV,3L,,calzado,Auxiliares,,0,1,,331210317,lavador-super-3l,products/lavador-super/003-01.jpg,products/lavador-super/003-02.jpg|products/lavador-super/003-03.jpg,LIMPIADOR PARA CAPELLADAS DE CUERO,No daña el acabado Limpieza profunda Alto poder desengrasante Remueve adhesivos y grasas,"Preparar: Usar paño de algodón limpio y sin pelusa. 2. Aplicar: Aplicar el producto uniformemente sobre la superficie. 3. Secado: Frotar con ligera presión en zonas con adhesivo, grasa o tinta. 4. Unir: Dejar evaporar antes de continuar el proceso.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para organismos acuáticos con efectos duraderos.,"P210: Mantener alejado de calor o chispas. P243: Evitar descargas electrostáticas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar v",1
EM-LX-375,EMULSION LAVABLE,,EMULSION LAVABLE 375cc,EM-LX,375cc,,Marroquinería,Calzado,,0,1,,2214030904,emulsion-lavable-375cc,products/emulsion-lavable/375-01.jpg,products/emulsion-lavable/375-02.jpg|products/emulsion-lavable/375-03.jpg,ACABADO FLEXIBLE PARA CUERO Y SINTÉTICOS,Acabado suave Buena adhesión Resistente a fricción Alta flexibilidad,"Preparar: asegure que la superficie esté limpia, lisa y libre de polvo o grasa",,,,,,,
EM-LN-375,EMULSION LAVABLE Negra,,EMULSION LAVABLE Negra 375cc,EM-LN,375cc,,Marroquinería,Calzado,,0,1,,2214030804,emulsion-lavable-negra-375cc,products/emulsion-lavable-negra/375-01.jpg,products/emulsion-lavable-negra/375-02.jpg|products/emulsion-lavable-negra/375-03.jpg,ACABADO FLEXIBLE PARA CUERO Y SINTÉTICOS,Acabado suave Buena adhesión Resistente a fricción Alta flexibilidad,"Preparar: asegure que la superficie esté limpia, lisa y libre de polvo o grasa",,,,,,,
EM-LN-036,EMULSION LAVABLE Negra,,EMULSION LAVABLE Negra 3.6L,EM-LN,3.6L,,Marroquinería,Calzado,,0,1,,2214030818,emulsion-lavable-negra-3-6l,products/emulsion-lavable-negra/036-01.jpg,products/emulsion-lavable-negra/036-02.jpg|products/emulsion-lavable-negra/036-03.jpg,ACABADO FLEXIBLE PARA CUERO Y SINTÉTICOS,Acabado suave Buena adhesión Resistente a fricción Alta flexibilidad,"Preparar: asegure que la superficie esté limpia, lisa y libre de polvo o grasa",,,,,,,
EM-LT-375,EMULSION LAVABLE Transparente,,EMULSION LAVABLE Transparente 375cc,EM-LT,375cc,,Marroquinería,Calzado,,0,1,,2214030804,emulsion-lavable-transparente-375cc,products/emulsion-lavable-transparente/375-01.jpg,products/emulsion-lavable-transparente/375-02.jpg|products/emulsion-lavable-transparente/375-03.jpg,ACABADO FLEXIBLE PARA CUERO Y SINTÉTICOS,Acabado suave Buena adhesión Resistente a fricción Alta flexibilidad,"Preparar: asegure que la superficie esté limpia, lisa y libre de polvo o grasa",,,,,,,
EM-LT-036,EMULSION LAVABLE Transparente,,EMULSION LAVABLE Transparente 3.6L,EM-LT,3.6L,,Marroquinería,Calzado,,0,1,,2214030818,emulsion-lavable-transparente-3-6l,products/emulsion-lavable-transparente/036-01.jpg,products/emulsion-lavable-transparente/036-02.jpg|products/emulsion-lavable-transparente/036-03.jpg,ACABADO FLEXIBLE PARA CUERO Y SINTÉTICOS,Acabado suave Buena adhesión Resistente a fricción Alta flexibilidad,"Preparar: asegure que la superficie esté limpia, lisa y libre de polvo o grasa",,,,,,,
CO-MF-003,MEGAFORT,,MEGAFORT 3L,CO-MF,3L,,Calzado,Multiusos,,0,1,,1111150117,megafort-3l,products/megafort/003-01.jpg,products/megafort/003-02.jpg|products/megafort/003-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MF-045,MEGAFORT,,MEGAFORT 4.5 Gal,CO-MF,4.5 Gal,,Calzado,Multiusos,,0,1,,1111060327,megafort-4-5-gal,products/megafort/045-01.jpg,products/megafort/045-02.jpg|products/megafort/045-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MF-080,MEGAFORT,,MEGAFORT 8 Gal,CO-MF,8 Gal,,Calzado,Multiusos,,0,1,,1111150383,megafort-8-gal,products/megafort/080-01.jpg,products/megafort/080-02.jpg|products/megafort/080-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MF-530,MEGAFORT,,MEGAFORT 53 Gal,CO-MF,53 Gal,,Calzado,Multiusos,,0,1,,11111190252,megafort-53-gal,products/megafort/530-01.jpg,products/megafort/530-02.jpg|products/megafort/530-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MN-003,MEGAFORT  Negro,,MEGAFORT  Negro 3L,CO-MN,3L,,Calzado,Multiusos,,0,1,,1111150317,megafort-negro-3l,products/megafort-negro/003-01.jpg,products/megafort-negro/003-02.jpg|products/megafort-negro/003-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MN-045,MEGAFORT  Negro,,MEGAFORT  Negro 4.5 Gal,CO-MN,4.5 Gal,,Calzado,Multiusos,,0,1,,1111060327,megafort-negro-4-5-gal,products/megafort-negro/045-01.jpg,products/megafort-negro/045-02.jpg|products/megafort-negro/045-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MN-080,MEGAFORT  Negro,,MEGAFORT  Negro 8 Gal,CO-MN,8 Gal,,Calzado,Multiusos,,0,1,,1111150383,megafort-negro-8-gal,products/megafort-negro/080-01.jpg,products/megafort-negro/080-02.jpg|products/megafort-negro/080-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MN-530,MEGAFORT  Negro,,MEGAFORT  Negro 53 Gal,CO-MN,53 Gal,,Calzado,Multiusos,,0,1,,11111190252,megafort-negro-53-gal,products/megafort-negro/530-01.jpg,products/megafort-negro/530-02.jpg|products/megafort-negro/530-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MT-003,MEGAFORT  Tack,,MEGAFORT  Tack 3L,CO-MT,3L,,Calzado,Multiusos,,0,1,,1111190117,megafort-tack-3l,products/megafort-tack/003-01.jpg,products/megafort-tack/003-02.jpg|products/megafort-tack/003-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MT-045,MEGAFORT  Tack,,MEGAFORT  Tack 4.5 Gal,CO-MT,4.5 Gal,,Calzado,Multiusos,,0,1,,1111060327,megafort-tack-4-5-gal,products/megafort-tack/045-01.jpg,products/megafort-tack/045-02.jpg|products/megafort-tack/045-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MT-080,MEGAFORT  Tack,,MEGAFORT  Tack 8 Gal,CO-MT,8 Gal,,Calzado,Multiusos,,0,1,,1111150383,megafort-tack-8-gal,products/megafort-tack/080-01.jpg,products/megafort-tack/080-02.jpg|products/megafort-tack/080-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MT-530,MEGAFORT  Tack,,MEGAFORT  Tack 53 Gal,CO-MT,53 Gal,,Calzado,Multiusos,,0,1,,11111190252,megafort-tack-53-gal,products/megafort-tack/530-01.jpg,products/megafort-tack/530-02.jpg|products/megafort-tack/530-03.jpg,ADHESIVO ESTRUCTURAL DE ALTO DESEMPEÑO,Alta fuerza inicial Excelente fuerza final Unión estructural Buena aplicación,"Preparar: retire polvo, grasa o contaminantes, lijando o cardando la superficie",,,,,,,
CO-MB-003,Megafort BT,,Megafort BT 3L,CO-MB,3L,,Calzado,montajer forrado,,0,1,,1111060317,megafort-bt-3l,products/megafort-bt/003-01.jpg,products/megafort-bt/003-02.jpg|products/megafort-bt/003-03.jpg,ADHESIVO DE ALTO RENDIMIENTO - BAJO EN TOLUENO,Bajo contenido de tolueno Resistencia al calor Amplio tiempo de secado Excelentes fuerzas de unión,"Preparar: Retire de las superficies polvo y grasa. Preferiblemente carde, lije o pula las superficies a unir. Limpie el polvillo utilizando soplete, cepillo o Removedor 222F. 2. Aplicar: En materiales porosos, haga una primera aplicación delgada y uniforme, déjela secar de 5 a 10 minutos y aplique u",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en las vías respiratorias. H315: Provoca irritación cutánea. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar d,"P210: Mantener alejado de calor, superficies calientes, chispas y llamas abiertas. No fumar. P240+P241+P242+P243: Conectar a tierra el recipiente. Utilizar equipos a prueba de explosión. P261: Evitar respirar vapores. P271+P273: Usar únicamente en lu",1
CO-MB-045,Megafort BT,,Megafort BT 4.5 Gal,CO-MB,4.5 Gal,,Calzado,montajer forrado,,0,1,,1111060327,megafort-bt-4-5-gal,products/megafort-bt/045-01.jpg,products/megafort-bt/045-02.jpg|products/megafort-bt/045-03.jpg,ADHESIVO DE ALTO RENDIMIENTO - BAJO EN TOLUENO,Bajo contenido de tolueno Resistencia al calor Amplio tiempo de secado Excelentes fuerzas de unión,"Preparar: Retire de las superficies polvo y grasa. Preferiblemente carde, lije o pula las superficies a unir. Limpie el polvillo utilizando soplete, cepillo o Removedor 222F. 2. Aplicar: En materiales porosos, haga una primera aplicación delgada y uniforme, déjela secar de 5 a 10 minutos y aplique u",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en las vías respiratorias. H315: Provoca irritación cutánea. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar d,"P210: Mantener alejado de calor, superficies calientes, chispas y llamas abiertas. No fumar. P240+P241+P242+P243: Conectar a tierra el recipiente. Utilizar equipos a prueba de explosión. P261: Evitar respirar vapores. P271+P273: Usar únicamente en lu",1
CO-MB-080,Megafort BT,,Megafort BT 8 Gal,CO-MB,8 Gal,,Calzado,montajer forrado,,0,1,,1111150483,megafort-bt-8-gal,products/megafort-bt/080-01.jpg,products/megafort-bt/080-02.jpg|products/megafort-bt/080-03.jpg,ADHESIVO DE ALTO RENDIMIENTO - BAJO EN TOLUENO,Bajo contenido de tolueno Resistencia al calor Amplio tiempo de secado Excelentes fuerzas de unión,"Preparar: Retire de las superficies polvo y grasa. Preferiblemente carde, lije o pula las superficies a unir. Limpie el polvillo utilizando soplete, cepillo o Removedor 222F. 2. Aplicar: En materiales porosos, haga una primera aplicación delgada y uniforme, déjela secar de 5 a 10 minutos y aplique u",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en las vías respiratorias. H315: Provoca irritación cutánea. H336: Puede provocar somnolencia o vértigo. H361d: Se sospecha que daña al feto. H373: Puede provocar d,"P210: Mantener alejado de calor, superficies calientes, chispas y llamas abiertas. No fumar. P240+P241+P242+P243: Conectar a tierra el recipiente. Utilizar equipos a prueba de explosión. P261: Evitar respirar vapores. P271+P273: Usar únicamente en lu",1
